Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1994,Bert Emanuel,Rice (TX),WR,70.40,171,8.25,30.63,,4.59,,37.0,117,3.98,9.99,10.85
1994,Mike Empey,Brigham Young,OG,77.60,308,9.63,33.00,,5.52,29,25.5,102,5.03,9.99,
1994,Eric England,Texas A&M;,DE,74.30,283,9.38,33.00,,9.99,19,,,9.99,9.99,
1994,Willie English,Central Florida,FB,71.30,231,10.13,31.50,,4.84,17,27.5,108,4.54,9.99,12.71
1994,D'Marco Farr,Washington,DT,73.00,271,9.63,33.38,,5.16,,26.0,102,4.28,9.99,
1994,Marshall Faulk,San Diego State,RB,70.10,206,9.13,31.75,,9.99,,,,9.99,9.99,
1994,Craig Faulkner,Tennessee,WR,70.60,182,9.13,30.75,,4.80,,30.5,109,4.16,9.99,11.50
1994,Taase Faumui,Hawaii,DE,75.50,271,9.13,32.25,,4.98,,31.5,112,4.37,9.99,
1994,Jay Fiedler,Dartmouth (NH),QB,73.40,215,9.50,30.50,,4.81,,33.5,116,4.46,9.99,
1994,Jim Flanigan,Notre Dame,DT,74.00,281,9.38,32.00,,4.90,28,30.5,109,4.25,9.99,
1994,Cory Fleming,Tennessee,WR,73.10,207,8.13,32.50,,9.99,,,,9.99,9.99,
1994,William Floyd,Florida State,FB,73.00,242,9.88,31.75,,4.73,22,30.5,119,9.99,9.99,
1994,Glenn Foley,Boston College,QB,72.80,212,9.38,30.75,,9.99,,,,9.99,9.99,
1994,James Folston,Louisiana-Monroe,OLB,74.80,235,10.13,34.00,,4.62,25,34.5,115,4.34,9.99,11.47
1994,Henry Ford,Arkansas,DE,74.90,284,8.63,33.88,,4.88,,34.5,116,4.50,9.99,
1994,Carlos Fowler,Wisconsin,DT,74.00,271,9.00,32.25,,5.09,,27.0,105,4.43,9.99,
1994,Dion Foxx,James Madison (VA),OLB,74.80,249,9.25,33.00,,4.92,20,32.0,114,4.60,9.99,12.21
1994,Rob Fredrickson,Michigan State,OLB,75.50,242,10.00,32.00,,4.69,,35.0,118,3.93,9.99,11.60
1994,Gus Frerotte,Tulsa (OK),QB,75.00,221,9.50,30.88,,5.04,,26.0,102,4.79,9.99,
1994,Matt Frier,Florida State,WR,70.50,194,8.25,30.00,,9.99,,,,9.99,9.99,
1994,Randy Fuller,Tennessee State,CB,69.80,173,8.50,30.50,,4.60,,34.0,118,4.14,9.99,11.22
1994,Kevin Gaines,Louisville,CB,72.10,187,9.25,31.00,,4.74,9,33.5,125,4.23,9.99,11.21
1994,William Gaines,Florida,DE,76.00,300,10.38,35.75,,5.12,15,29.0,,4.87,9.99,
1994,Tom Gallagher,Washington,OT,77.10,308,9.63,34.13,,5.20,30,,,9.99,9.99,
1994,Wayne Gandy,Auburn,OT,76.40,289,9.75,34.50,,9.99,,,,9.99,9.99,
1994,Eric Gant,Grambling State (LA),FB,72.00,254,9.25,32.50,,5.10,,24.0,105,9.99,9.99,
1994,Charlie Garner,Tennessee,RB,69.10,182,9.75,31.50,,9.99,,,,9.99,9.99,
1994,Jason Gildon,Oklahoma State,OLB,75.30,235,9.50,33.50,,4.90,18,36.0,116,4.40,9.99,
1994,Aaron Glenn,Texas A&M;,CB,68.50,184,8.88,30.00,,9.99,9,,,9.99,9.99,
1994,Marvin Goodwin,UCLA,SS,72.50,199,9.63,32.00,,9.99,,,,9.99,9.99,
1994,Marvin Graves,Syracuse,QB,72.80,201,9.63,31.88,,5.14,,27.5,105,4.54,9.99,
1994,Tracy Greene,Grambling State (LA),TE,76.60,275,10.00,34.50,,5.18,13,22.5,105,4.87,9.99,12.78
1994,James Gregory,Alabama,DT,75.00,302,9.38,34.50,,5.26,,,,9.99,9.99,
1994,Ross Hales,Indiana,TE,77.80,257,10.00,33.00,,4.95,8,28.5,117,4.50,9.99,11.91
1994,Lemanski Hall,Alabama,OLB,72.10,229,9.13,31.50,,9.99,,,,9.99,9.99,
1994,Shelly Hammonds,Penn State,CB,69.90,187,8.50,30.75,,4.69,9,32.0,119,4.50,9.99,12.08
1994,Jim Hanna,Louisville,DE,75.50,279,9.50,32.63,,9.99,28,,,9.99,9.99,
1994,Bernardo Harris,North Carolina,OLB,74.10,238,9.25,32.25,,4.78,18,32.5,113,4.38,9.99,11.68
1994,Raymont Harris,Ohio State,RB,72.00,225,9.25,32.00,,4.61,22,37.0,116,4.40,9.99,11.59
1994,Steve Hawkins,Western Michigan,FS,77.40,207,9.63,34.13,,4.46,13,36.0,123,4.25,9.99,11.68
1994,Kurt Haws,Utah,TE,76.50,248,10.50,31.25,,4.88,16,31.5,113,4.37,9.99,12.31
1994,George Hegamin,North Carolina State,OT,78.30,359,9.25,34.00,,5.64,14,25.0,93,5.20,9.99,
1994,Mario Henry,Rutgers,WR,72.60,184,9.50,31.75,,4.56,,38.5,125,4.37,9.99,11.84
1994,Greg Hill,Texas A&M;,RB,70.60,207,8.50,30.50,,4.50,14,33.5,115,3.97,9.99,11.15
1994,Lloyd Hill,Texas Tech,WR,72.80,190,8.75,32.50,,9.99,,,,9.99,9.99,
1994,Shelby Hill,Syracuse,WR,71.40,207,9.50,30.75,,9.99,,,,9.99,9.99,
1994,Corey Holliday,North Carolina,WR,74.00,208,10.25,32.88,,4.75,,27.5,112,4.34,9.99,11.90
1994,Harrison Houston,Florida,WR,69.30,173,8.50,29.50,,4.63,,32.5,106,4.10,9.99,11.10
1994,Malik Jackson,Rutgers,SS,71.80,238,9.38,32.25,,4.98,18,28.0,110,4.37,9.99,12.38
1994,Sean Jackson,Florida State,RB,73.40,219,8.88,30.75,,4.69,,35.5,112,4.48,9.99,11.94
1994,Tyoka Jackson,Penn State,DT,74.10,263,8.50,32.00,,5.11,,29.5,108,4.57,9.99,
1994,Willie Jackson,Florida,WR,73.00,205,9.00,33.00,,4.62,,38.0,125,4.15,9.99,11.00
1994,Ray Jacobs,North Carolina,DE,74.10,244,9.25,32.00,,4.72,23,31.5,117,4.69,9.99,
1994,Charles Johnson,Colorado,WR,72.30,188,9.25,32.00,,9.99,,,,9.99,9.99,
1994,Joe Johnson,Louisville,DE,75.60,285,9.25,34.38,,5.11,23,33.5,122,4.34,9.99,
1994,Leshon Johnson,Northern Illinois,RB,70.90,206,8.50,31.63,,9.99,,,,9.99,9.99,
1994,Lonnie Johnson,Florida State,TE,74.90,239,10.13,32.50,,4.89,21,35.0,114,4.41,9.99,12.75
1994,Tre Johnson,Temple,OT,74.90,315,9.25,33.00,,5.23,,25.0,105,4.51,9.99,
1994,Calvin Jones,Nebraska,RB,71.10,212,10.00,32.75,,4.58,,30.5,115,4.09,9.99,11.28
1994,Ernest Jones,Oregon,DE,74.10,239,9.25,32.38,,4.73,23,29.5,110,4.35,9.99,12.31
1994,Jason Jones,Hampton (VA),OG,75.80,282,8.25,33.88,,5.41,21,25.0,101,4.87,9.99,
1994,Andrew Jordan,Western Carolina,TE,76.00,262,9.63,33.50,,5.10,22,28.0,106,4.69,9.99,12.81
1994,Todd Jordan,Mississippi State,P,74.60,235,10.00,32.00,,5.11,,28.0,97,4.46,9.99,
1994,Dwayne Joseph,Syracuse,CB,69.40,188,10.00,31.00,,4.74,15,34.5,120,4.35,9.99,11.81
1994,Jay Kearney,West Virginia,WR,72.90,190,9.88,30.88,,4.61,,36.0,115,9.99,9.99,
1994,Jake Kelchner,West Virginia,QB,73.00,218,9.25,31.25,,5.12,,27.0,99,4.47,9.99,
1994,Perry Klein,LIU-CW Post (NY),QB,74.40,214,9.00,31.88,,4.84,,32.5,115,4.20,9.99,
1994,Alan Kline,Ohio State,OT,77.90,289,9.00,32.50,,5.34,6,26.0,101,4.85,9.99,
1994,Jimmy Klingler,Houston,QB,74.50,218,9.00,32.00,,5.03,,29.5,111,4.45,9.99,
1994,Kelvin Knight,Mississippi State,FS,72.60,204,9.38,32.50,,9.99,12,,,9.99,9.99,
1994,Kevin Knox,Florida State,WR,74.50,199,10.13,33.00,,4.64,,34.5,119,4.35,9.99,11.50
1994,Darren Krein,Miami (FL),DE,75.10,264,9.25,32.00,,4.88,22,31.5,107,4.44,9.99,
1994,Aaron Laing,New Mexico State,TE,74.40,262,9.25,32.00,,4.91,20,30.5,112,4.55,9.99,12.46
1994,Antonio Langham,Alabama,CB,71.00,180,8.88,32.00,,9.99,,,,9.99,9.99,
1994,Tyler Lawrence,North Carolina State,OLB,74.00,252,9.00,32.00,,5.00,16,27.5,106,4.47,9.99,12.25
1994,Kevin Lee,Alabama,WR,72.30,194,8.50,32.50,,4.55,,32.0,121,9.99,9.99,
1994,Fred Lester,Alabama A&M;,FB,72.90,235,10.13,32.88,,4.57,24,34.5,120,4.62,9.99,11.65
1994,Dorsey Levens,Georgia Tech,RB,72.90,228,10.63,32.88,,4.60,18,37.5,118,4.42,9.99,11.62
1994,Charles Levy,Arizona,RB,71.80,197,9.00,31.75,,4.52,,34.5,114,4.41,9.99,11.56
1994,Roderick Lewis,Arizona,TE,76.80,254,10.25,34.25,,4.72,,33.5,119,4.56,9.99,12.34
1994,Thomas Lewis,Indiana,WR,72.60,185,9.25,31.00,,4.61,,34.5,116,4.15,9.99,11.63
1994,Juan Long,Mississippi State,ILB,74.30,243,9.88,33.00,,5.04,15,28.0,112,4.81,9.99,
1994,Kenny Lopez,Miami (FL),DT,74.00,275,10.50,33.63,,5.11,22,24.0,100,4.64,9.99,
1994,Corey Louchiey,South Carolina,OT,78.60,311,9.25,34.00,,5.38,,,,9.99,9.99,
1994,Keith Lyle,Virginia,FS,73.60,205,8.88,30.50,,4.61,17,35.0,118,4.25,9.99,11.70
1994,Eric Mahlum,California,C,76.40,285,9.88,32.50,,4.95,24,30.0,110,4.38,9.99,
1994,Van Malone,Texas,FS,71.10,186,9.63,32.00,,9.99,,,,9.99,9.99,
1994,Jason Mathews,Texas A&M;,OT,77.90,274,9.50,32.25,,5.10,22,26.0,102,4.47,9.99,
1994,Steve Matthews,Memphis,QB,74.90,208,8.88,31.50,,9.99,,,,9.99,9.99,
1994,Chris Maumalanga,Kansas,DT,74.30,288,10.00,33.00,,5.20,21,31.0,106,4.42,9.99,
1994,Kevin Mawae,Louisiana State,C,75.60,385,10.25,31.00,,5.35,22,29.0,108,4.57,9.99,
1994,Hurvin Mccormack,Indiana,DT,76.60,271,9.13,34.75,,5.15,23,25.5,105,9.99,9.99,
1994,Ryan Mccoy,Houston,ILB,74.30,237,10.00,33.00,,5.09,18,30.5,106,4.58,9.99,12.22
1994,Dwight Mcfadden,Southern California,RB,71.10,179,9.00,30.38,,4.60,11,30.0,108,9.99,9.99,
1994,Willie Mcginest,Southern California,DE,76.50,255,10.13,34.38,,4.72,22,34.5,126,4.19,9.99,
1994,Toddrick Mcintosh,Florida State,DE,74.60,277,10.00,32.88,,5.06,17,30.5,108,4.70,9.99,
1994,Jaime Mendez,Kansas State,FS,70.90,194,9.75,31.50,,4.62,17,33.0,114,3.97,9.99,11.09
1994,Terry Mickens,Florida A&M;,WR,72.10,200,10.00,32.50,,4.63,,31.0,117,4.39,9.99,11.75
1994,Jamir Miller,UCLA,OLB,76.00,226,9.50,34.00,,9.99,,,,9.99,9.99,
1994,Jim Miller,Michigan State,QB,74.30,227,9.38,31.50,,5.13,,24.5,100,4.39,9.99,
1994,Lamar Mills,Indiana,DT,76.10,284,10.13,34.38,,5.26,15,26.5,100,4.75,9.99,
1994,Kevin Mitchell,Syracuse,ILB,73.50,260,8.25,32.00,,9.99,16,,,9.99,9.99,
1994,Shannon Mitchell,Georgia,TE,73.60,247,9.88,31.00,,5.13,,28.0,101,4.43,9.99,12.16
1994,Mark Montgomery,Wisconsin,RB,71.90,220,8.63,32.25,,9.99,24,,,9.99,9.99,
1994,Marty Moore,Kentucky,ILB,72.60,243,8.13,32.00,,4.81,19,29.5,107,4.48,9.99,12.12
1994,Bam Morris,Texas Tech,RB,72.50,241,9.25,30.75,,9.99,15,,,9.99,9.99,
1994,Cree Morris,Saint Mary's (CA),QB,79.00,239,10.25,33.50,,5.36,,26.5,99,4.73,9.99,
1994,Horace Morris,Tennessee,DE,74.10,230,10.25,33.00,,4.69,26,33.5,117,4.40,9.99,
1994,Johnnie Morton,Southern California,WR,71.90,189,10.00,32.00,,9.99,,,,9.99,9.99,
1994,Aaron Mundy,Virginia,TE,77.30,252,9.75,33.75,,5.03,9,30.5,115,4.63,9.99,12.03
1994,Tom Nalen,Boston College,C,74.90,280,9.00,33.13,,5.14,20,28.0,102,4.59,9.99,
1994,Willie Nelson,Ohio State,FS,71.80,200,8.38,31.50,,4.67,17,,117,9.99,9.99,
1994,Mike Nesbitt,New Mexico,P,73.80,180,9.00,30.50,,9.99,,,,9.99,9.99,
1994,Quentin Neujahr,Kansas State,C,74.80,285,9.13,32.00,,5.24,21,25.0,102,4.47,9.99,
1994,Todd Norman,Notre Dame,OG,76.90,307,9.50,32.50,,5.71,19,26.0,98,4.81,9.99,
1994,Craig Novitsky,UCLA,OG,77.40,299,10.75,34.25,,5.28,20,27.5,103,4.72,9.99,
1994,Jeremy Nunley,Alabama,DE,76.80,265,9.38,33.38,,5.03,,31.0,114,4.42,9.99,
1994,Doug Nussmeier,Idaho,QB,74.90,211,9.63,31.25,,4.88,,33.0,113,4.13,9.99,
1994,Turhon O'Bannon,New Mexico,WR,72.30,196,8.63,33.13,,4.52,,35.0,120,4.34,9.99,11.76
1994,Brian O'Neal,Penn State,FB,72.00,233,10.25,31.38,,4.83,17,32.0,115,4.12,9.99,11.69
1994,Pat O'Neill,Syracuse,K,72.80,200,9.00,31.63,,9.99,,,,9.99,9.99,
1994,Brad Ottis,Wayne State (NE),DE,75.80,271,9.88,34.00,,4.96,18,29.0,118,4.25,9.99,
1994,David Palmer,Alabama,WR,67.90,167,8.50,29.63,,9.99,,,,9.99,9.99,
1994,Joe Panos,Wisconsin,OG,74.90,296,9.75,32.00,,9.99,28,,,9.99,9.99,
1994,Orlando Parker,Troy (AL),WR,70.60,183,9.25,32.75,,4.53,,,,9.99,9.99,
1994,Vaughn Parker,UCLA,OG,74.50,305,10.13,33.88,,5.34,26,26.5,101,4.88,9.99,
1994,Kevin Patrick,Miami (FL),DE,74.80,253,9.13,32.00,,5.05,,28.5,105,4.34,9.99,
1994,Roosevelt Patterson,Alabama,OT,75.10,313,10.25,33.38,,9.99,,,,9.99,9.99,
1994,Joseph Patton,Alabama A&M;,OG,75.80,288,10.13,34.75,,9.99,,,,9.99,9.99,
1994,Chris Penn,Tulsa (OK),WR,72.10,196,10.38,31.88,,4.79,,35.5,118,4.06,9.99,11.31
1994,Marlo Perry,Jackson State (MS),OLB,75.00,254,9.38,34.50,,4.88,19,30.0,112,4.35,9.99,11.88
1994,Anthony Phillips,Texas A&M-Kingsville;,CB,74.00,217,8.75,31.50,,4.50,,37.0,127,4.25,9.99,11.61
1994,Pete Pierson,Washington,OT,77.30,286,8.63,31.88,,5.33,19,26.5,101,4.64,9.99,
1994,Trent Pollard,Eastern Washington,OT,75.60,338,10.25,33.00,,5.60,22,23.5,94,4.82,9.99,
1994,Jim Pyne,Virginia Tech,C,74.10,277,9.63,31.00,,5.44,29,29.0,104,4.63,9.99,
1994,Thomas Randolph,Kansas State,CB,69.30,176,8.88,29.50,,4.43,13,41.5,125,4.26,9.99,11.67
1994,Walter Rasby,Wake Forest,TE,75.10,242,9.13,34.00,,5.17,16,32.5,118,4.62,9.99,12.68
1994,Eric Ravotti,Penn State,ILB,73.90,246,9.25,31.50,,4.85,30,30.0,110,4.50,9.99,11.94
1994,Jim Ray,Utah State,WR,74.10,202,8.50,32.00,,9.99,,,,9.99,9.99,
1994,Leonard Ray,Louisville,DT,75.50,288,9.88,33.50,,5.21,25,28.0,103,4.62,9.99,
1994,Anthony Redmon,Auburn,OG,76.10,308,9.88,33.25,,5.37,22,25.5,98,4.96,9.99,
1994,John Reece,Nebraska,CB,71.60,203,8.50,32.00,,4.50,16,33.0,116,4.18,9.99,11.90
1994,Jim Reid,Virginia,OT,77.40,301,10.13,34.25,,9.99,,,,9.99,9.99,
1994,Jerry Reynolds,Nevada Las Vegas,OT,77.40,324,10.13,32.88,,5.44,23,27.0,100,5.06,9.99,
1994,Errict Rhett,Florida,RB,70.80,211,10.00,30.00,,9.99,28,32.5,113,9.99,9.99,
1994,Terry Richardson,Syracuse,RB,72.60,210,9.13,31.00,,4.61,20,35.0,120,4.31,9.99,11.95
1994,Ron Rivers,Frenso State (CA),RB,67.90,203,9.50,27.88,,4.68,20,29.5,105,4.20,9.99,12.11
1994,Austin Robbins,North Carolina,DE,77.60,292,10.63,34.00,,5.09,29,27.0,109,4.78,9.99,
1994,Sam Rogers,Colorado,OLB,74.30,249,8.88,33.88,,9.99,16,,,9.99,9.99,
1994,Bryan Rowley,Utah,WR,69.80,181,9.25,29.00,,9.99,,,,9.99,9.99,
1994,Tim Ruddy,Notre Dame,C,74.60,270,9.25,31.88,,9.99,,,,9.99,9.99,
1994,Corey Sawyer,Florida State,CB,69.80,170,8.13,31.00,,9.99,,,,9.99,9.99,
1994,Scott Schulte,Hillsdale (MI),RB,70.10,199,9.00,29.13,,4.52,20,31.0,115,4.06,9.99,11.31
1994,Darnay Scott,San Diego State,WR,73.00,180,8.50,32.50,,4.55,,,,9.99,9.99,
1994,Patrick Scott,South Carolina State,OLB,76.00,232,10.00,35.50,,4.79,21,36.5,118,4.66,9.99,12.48
1994,Malcolm Seabron,Frenso State (CA),WR,71.00,192,8.75,30.88,,4.56,,34.0,107,4.53,9.99,11.56
1994,Stacy Seegars,Clemson,OG,75.40,324,9.00,33.00,,5.49,20,28.5,98,4.90,9.99,
1994,Jason Sehorn,Southern California,FS,73.80,218,9.63,31.00,,4.60,,35.0,120,4.25,9.99,11.28
1994,Dexter Seigler,Miami (FL),CB,69.10,182,9.13,29.88,,4.72,,,109,4.36,9.99,11.94
1994,Tony Semple,Memphis,OT,76.50,286,9.50,32.25,,9.99,24,,,9.99,9.99,
1994,Steve Shine,Northwestern,OLB,76.60,233,9.38,31.50,,4.76,18,34.0,120,4.12,9.99,11.37
1994,Heath Shuler,Tennessee,QB,74.00,221,10.63,31.50,,9.99,,,,9.99,9.99,
1994,Jason Simmons,Ohio State,DE,76.60,245,11.00,33.88,,4.94,15,30.0,112,4.34,9.99,
1994,Eddie Small,Mississippi,WR,71.60,188,8.75,32.13,,4.67,,30.0,108,4.25,9.99,11.46
1994,Fernando Smith,Jackson State (MS),DE,77.40,283,9.38,34.50,,5.14,23,27.5,108,4.60,9.99,
1994,Lamar Smith,Houston,FB,70.50,225,10.63,31.88,,4.67,,35.5,118,4.37,9.99,11.75
1994,Rod Smith,Ohio State,OG,75.50,309,9.00,33.00,,5.40,,25.5,96,5.05,9.99,
1994,Shawn Smith,San Diego State,OLB,74.10,236,9.00,32.00,,4.58,22,32.5,112,9.99,9.99,
1994,Terry Smith,Clemson,WR,72.60,195,9.00,31.88,,4.78,,33.0,117,4.25,9.99,11.47
1994,Marcus Spears,Northwestern State (LA),OT,76.30,302,9.38,33.00,,5.27,,25.0,110,4.68,9.99,
1994,Irving Spikes,Louisiana-Monroe,RB,67.60,212,8.75,29.00,,4.69,17,30.0,112,4.28,9.99,11.88
1994,Glenn Starks,Central Oklahoma,RB,71.90,194,9.00,31.25,,4.65,16,33.0,115,4.52,9.99,12.25
1994,Matt Steeple,Morgan State (MD),DT,74.60,306,10.00,33.88,,5.25,26,25.5,95,5.34,9.99,
1994,Todd Steussie,California,OT,77.80,315,10.00,33.75,,9.99,30,,,9.99,9.99,
1994,Donald Stowers,New Mexico State,CB,73.10,201,9.38,33.25,,4.64,17,37.0,128,4.28,9.99,11.81
1994,Willie Stubbins,Texas Southern,TE,77.00,289,10.38,34.50,,5.09,20,28.5,109,5.12,9.99,13.91
1994,Scott Szeredy,Texas,K,73.10,224,9.00,31.00,,9.99,,,,9.99,9.99,
1994,Aaron Taylor,Notre Dame,OG,75.60,303,10.00,33.38,,9.99,,,,9.99,9.99,
1994,Lance Teichelman,Texas A&M;,DE,76.10,281,9.88,33.00,,5.27,25,26.5,102,4.45,9.99,
1994,John Thierry,Alcorn State (MS),DE,75.90,248,9.88,33.00,,4.58,25,35.5,126,4.38,9.99,11.63
1994,Craig Thomas,Michigan State,RB,70.60,198,9.00,31.00,,4.70,14,35.5,108,4.54,9.99,12.34
1994,Aubrey Thompson,Utah State,TE,73.00,224,9.13,32.38,,4.74,15,27.5,114,4.58,9.99,12.25
1994,Tommy Thompson,Oregon,P,69.60,192,9.00,29.00,,9.99,,,,9.99,9.99,
1994,Winfred Tubbs,Texas,ILB,75.90,250,8.00,33.50,,9.99,,,,9.99,9.99,
1994,Tony Vinson,Towson (MD),RB,73.40,229,8.75,31.00,,4.61,,32.5,,9.99,9.99,
1994,David Wafle,Duke,DT,76.60,278,10.25,34.50,,5.08,,30.0,105,4.56,9.99,
1994,Rob Waldrop,Arizona,DT,75.30,326,9.13,31.38,,5.32,29,26.0,94,4.84,9.99,
1994,Bracey Walker,North Carolina,SS,71.00,190,9.50,30.25,,4.71,,34.0,116,9.99,9.99,
1994,Bruce Walker,UCLA,DE,75.30,326,9.88,34.00,,5.32,29,26.0,94,4.84,9.99,
1994,Cedric Walker,Stephen F. Austin (TX),FS,70.60,210,9.00,31.00,,4.65,13,31.0,114,4.19,9.99,11.71
1994,Jewel Walker,Howard (DC),QB,75.10,235,9.13,31.00,,5.02,,30.0,106,4.66,9.99,
1994,Lamont Warren,Colorado,RB,71.80,194,9.25,32.00,,4.60,13,34.0,121,4.16,9.99,11.19
1994,Dewayne Washington,North Carolina State,CB,71.30,191,9.13,32.50,,4.45,12,36.0,118,4.16,9.99,11.22
1994,Mike Wells,Iowa,DT,73.40,281,9.63,33.00,,4.99,26,30.5,99,4.40,9.99,
1994,Matt Werner,UCLA,DE,75.40,264,9.88,32.75,,9.99,24,31.0,110,4.37,9.99,
1994,Dexter Wesley,Texas A&M;,OT,75.10,300,10.00,34.75,,5.55,18,25.5,91,4.93,9.99,
1994,Larry Whigham,Louisiana-Monroe,SS,73.90,202,9.63,32.75,,4.64,12,37.0,117,4.25,9.99,11.26
1994,Paul White,Miami (FL),CB,68.60,177,8.50,30.50,,4.61,12,38.5,124,4.07,9.99,11.21
1994,Darrick Wiley,West Virginia,OLB,75.90,238,9.88,33.25,,4.89,10,28.5,108,4.78,9.99,13.00
1994,Gabe Wilkins,Gardner-Webb (NC),DE,76.50,292,10.50,34.00,,4.97,17,32.0,113,4.69,9.99,
1994,Dan Wilkinson,Ohio State,DT,75.60,327,10.25,33.75,,9.99,32,,,9.99,9.99,
1994,Bernard Williams,Georgia,OT,80.30,317,10.38,36.13,,5.38,17,26.0,103,4.68,9.99,
1994,Tydus Winans,Frenso State (CA),WR,69.80,175,8.63,31.00,,4.56,,35.0,122,4.15,9.99,11.50
1994,Jason Winrow,Ohio State,OG,76.40,321,9.50,35.00,,5.68,21,25.0,100,5.19,9.99,
1994,Ron Woolfork,Colorado,OLB,74.50,254,9.63,33.00,,9.99,15,,,9.99,9.99,
1994,Toby Wright,Nebraska,SS,71.00,203,9.50,30.75,,4.66,,33.5,116,4.07,9.99,11.46
1994,Ryan Yarborough,Wyoming,WR,72.90,194,9.50,31.75,,4.59,,34.5,116,9.99,9.99,
1994,Bryant Young,Notre Dame,DT,74.80,276,9.25,32.00,,4.96,25,28.0,109,4.40,9.99,
1994,Jermaine Younger,Utah State,ILB,71.40,262,8.63,31.75,,4.85,26,27.0,102,4.56,9.99,11.91
1994,Eric Zomalt,California,SS,71.50,197,9.50,30.00,,4.62,18,33.0,120,4.41,9.99,11.69
1995,Clifton Abraham,Florida State,CB,68.60,184,8.88,29.25,,9.99,,,,,,
1995,Derrick Alexander,Florida State,DE,76.10,276,10.25,34.00,,9.99,,,,9.99,9.99,
1995,Patrice Alexander,Southwestern Louisiana,ILB,72.40,251,,,,4.93,24,30.5,114,4.41,9.99,12.41
1995,Eric Alford,Nebraska,TE,72.60,232,9.50,33.25,,9.99,,,,9.99,9.99,
1995,Kelvin Anderson,Southeast Missouri State,RB,67.60,198,10.13,29.38,,4.65,12,37.0,111,4.18,9.99,11.50
1995,Justin Armour,Stanford,WR,76.60,221,10.50,32.00,,4.71,,32.5,116,4.04,9.99,11.36
1995,Antonio Armstrong,Texas A&M;,OLB,73.80,234,9.63,30.50,,9.99,17,,,9.99,9.99,
1995,Jamie Asher,Louisville,TE,75.90,243,10.00,31.75,,4.97,20,31.5,113,4.16,9.99,11.91
1995,Joe Aska,Central Oklahoma,RB,70.50,230,10.13,31.63,,4.43,14,34.5,120,4.31,9.99,11.28
1995,Todd Baczek,Northwestern,OG,75.30,296,10.00,33.38,,5.35,33,26.0,98,5.09,9.99,
1995,Henry Bailey,Nevada Las Vegas,WR,68.00,176,9.00,30.88,,4.48,,38.5,130,4.12,9.99,11.56
1995,Robert Baldwin,Duke,RB,70.90,222,9.25,32.00,,4.75,17,31.5,108,4.60,9.99,12.21
1995,Michael Barber,Clemson,OLB,72.80,247,10.75,32.00,,4.88,,30.0,111,4.57,9.99,12.56
1995,Jay Barker,Alabama,QB,74.40,212,10.00,31.63,,4.94,,27.0,105,4.31,9.99,
1995,Dave Barr,California,QB,74.90,210,9.75,31.38,,9.99,,,,9.99,9.99,
1995,Thomas Baskin,Texas,DT,74.00,288,9.13,32.25,,9.99,22,,,9.99,9.99,
1995,Wilky Bazile,Syracuse,DT,74.80,271,10.00,34.00,,5.26,20,29.5,106,4.66,9.99,
1995,Jeff Beckley,Boston College,P,73.10,195,9.50,30.38,,9.99,,,,9.99,9.99,
1995,John Becksvoort,Tennessee,K,72.10,176,9.00,31.00,,9.99,,,,9.99,9.99,
1995,Lee Becton,Notre Dame,RB,71.00,195,9.38,31.13,,9.99,,,,9.99,9.99,
1995,Brandon Bennett,South Carolina,RB,70.80,201,9.38,31.75,,9.99,,,,9.99,9.99,
1995,Tony Berti,Colorado,OT,77.50,287,10.13,32.13,,4.99,31,26.5,108,4.59,9.99,
1995,Mark Birchmeier,Michigan State,C,74.90,295,10.00,30.13,,5.28,32,23.5,94,4.78,9.99,
1995,Eric Bjornson,Washington,TE,76.40,215,9.63,31.63,,9.99,,,,9.99,9.99,
1995,Greg Black,North Carolina,DT,75.80,304,10.00,34.00,,5.62,16,,,9.99,9.99,
1995,Tony Boselli,Southern California,OT,78.90,323,10.00,33.50,,5.23,26,30.0,102,4.60,9.99,
1995,Kevin Bouie,Mississippi State,RB,71.90,225,9.00,31.13,,4.73,17,30.0,113,4.41,9.99,12.32
1995,Tony Bouie,Arizona,FS,69.60,187,9.38,30.50,,4.70,15,32.5,116,4.32,9.99,11.94
1995,Stephen Boyd,Boston College,ILB,72.90,240,8.63,29.50,,4.88,26,32.0,113,4.12,9.99,11.97
1995,Norman Bradford,Grambling State (LA),RB,73.50,203,9.75,32.00,,4.75,,32.0,118,4.31,9.99,11.62
1995,Kyle Brady,Penn State,TE,78.40,258,9.50,33.50,,4.84,18,35.0,120,4.21,9.99,11.81
1995,Brian Bravy,Georgia Tech,OG,75.60,332,9.50,32.25,,5.67,,23.5,94,4.91,9.99,
1995,Alundis Brice,Mississippi,CB,70.00,161,9.25,31.88,,9.99,,,,9.99,9.99,
1995,Anthony Bridges,North Texas,CB,69.00,181,8.63,30.00,,9.99,,,,9.99,9.99,
1995,Blake Brockermeyer,Texas,OT,76.60,305,10.50,33.00,,9.99,18,,,9.99,9.99,
1995,Barrett Brooks,Kansas State,OT,76.60,305,11.00,34.50,,5.24,20,,,9.99,9.99,
1995,Derrick Brooks,Florida State,OLB,72.30,229,10.75,32.50,,4.71,,,,9.99,9.99,
